"block_id","urbanisation","q_true","qual_true","beta_a","beta_b"
316,0.329019597755328,0.329019597755328,0.821727871632564,1.39873417721519,38.7974683544304
317,0.230577898499174,0.230577898499174,0.829417647190012,1.42405063291139,38.7974683544304
318,0.101066461971878,0.101066461971878,0.775018645318392,1.4493670886076,38.7974683544304
319,0.033977878011243,0.033977878011243,0.693405610433331,1.4746835443038,38.7974683544304
320,0.0297986373796446,0.0297986373796446,0.729736470712039,1.5,38.7974683544304
321,0.569839540834713,0.569839540834713,0.842635695510559,0.512658227848101,39.3037974683544
322,0.626719683239326,0.626719683239326,0.841774685476031,0.537974683544304,39.3037974683544
323,0.624878357007732,0.624878357007732,0.817841005982532,0.563291139240506,39.3037974683544
324,0.611439499230968,0.611439499230968,0.84590870400129,0.588607594936709,39.3037974683544
325,0.542750395665642,0.542750395665642,0.820412115090577,0.613924050632911,39.3037974683544
326,0.429045483052087,0.429045483052087,0.838302088397622,0.639240506329114,39.3037974683544
327,0.349112694678834,0.349112694678834,0.831684571541913,0.664556962025316,39.3037974683544
