"GC_Induscale","GC_IT","GC_Income","GC_Sexrat","GC_Houseown","GC_Indemp","GC_Indcom","GC_Hiedu"
0.919861347237516,0.755740261092277,0.852017724575347,0.711995450093332,0.843070047221028,0.917965584110028,0.9290736981357,0.727396108495855
0.919208004270806,0.831811735195089,0.95977245745403,0.673680655116978,0.905376248074746,0.917049488093186,0.900460970063175,0.684025011575641
0.919321733979005,0.889580436486473,0.886396740619048,0.381130305828529,0.871007659202037,0.919235591361974,0.906425136574483,0.689173058952931
0.919164991268842,0.844196733185945,0.971783794134429,0.419549425873874,0.911033295676714,0.914098450252786,0.907379875618493,0.685439592766807
0.919372645355285,0.855502598702755,0.98357476602893,0.418818522217761,0.902280757317173,0.92267029758253,0.917370228202099,0.6851824041454
0.942293677357568,0.851090035725789,0.926296506166982,0.675736037763839,0.86782911172665,0.884427777628732,0.937506136266647,0.903389426810037
0.936297468823794,0.90811489318264,0.933354960470402,0.646524052026269,0.91857856261225,0.881728707389361,0.942466267710858,0.899752506895041
0.942021111878117,0.861975188518441,0.912107836147533,0.775527629230928,0.796799791436862,0.923959538759049,0.908185387895486,0.88746598898227
0.924064347843993,0.852078274266953,0.918168786044922,0.762048551436097,0.861426616125491,0.908242279449432,0.925961303333995,0.865369736074805
0.932896733662645,0.851455394976232,0.931169421010777,0.6817247026204,0.886562980330953,0.881712884683356,0.930666273266395,0.900394328364926
0.938658757039166,0.833695594773842,0.918356243463621,0.738329085916212,0.854966499860774,0.906393567712484,0.937581175178184,0.897303694846244
0.936057802181563,0.829292770264368,0.941777463906171,0.754220133005662,0.820137425401996,0.929750277354996,0.946329580087913,0.856608313695872
0.942100672963317,0.814511038344939,0.93255871245665,0.671090455488373,0.856614869460126,0.887438292057478,0.93732415510951,0.902203713256684
0.937361584245155,0.882701907844157,0.88571509174456,0.755077209732046,0.835415657040865,0.899279380674708,0.933557403790701,0.899052865813288
0.93869680159875,0.878540618552751,0.895405267245842,0.752629750378474,0.833287152978767,0.894996019696394,0.93246754459465,0.903986795407315
0.846922794365071,0.836812907829675,0.958925732573465,0.710209653430239,0.745956855586028,0.902416117102058,0.937849143223891,0.878017764572901
0.920322971273303,0.848300395761772,0.901606885219051,0.748132070673026,0.871309858074954,0.923361104093654,0.919818469340047,0.803599811535894
0.936582826702188,0.883146693904366,0.98913075581079,0.785213334860277,0.8552312230971,0.923319411900084,0.920219372450211,0.937059611119906
0.935667881206633,0.845685092458236,0.958512903552059,0.701918006004369,0.735512641859638,0.909258944148671,0.923668555581782,0.892333933839965
0.918941434349298,0.901253240459809,0.896719220244824,0.755444449437616,0.901438453161442,0.904240593271517,0.899969835614693,0.784643292097908
0.935751728615759,0.84027295520767,0.941330848998112,0.680687008847095,0.710527749180342,0.924121191478883,0.95684458657432,0.807532829049749
0.839831523835148,0.850377987977684,0.922983110557546,0.604640846816104,0.683435077550361,0.904285265666317,0.925238955009072,0.84829667594288
0.93280788689621,0.861824439460526,0.934236512298472,0.661788714004402,0.772639083626266,0.908902926158823,0.931800095448497,0.791821951516779
0.936912457657446,0.851999003307852,0.939225235602455,0.669461715180159,0.768806022164148,0.914487682182765,0.939155534898572,0.81886235052781
0.937962364287523,0.85353343126517,0.926546155676927,0.690844569177088,0.840781115158321,0.915860167933075,0.93317392365409,0.882597076160037
0.920295669482569,0.828872497329467,0.970602652874492,0.653656475281627,0.870230807126024,0.947370052756269,0.912726380941838,0.680393262215928
0.921824299334102,0.887847185132682,1,0.48551166880004,0.816413112057704,0.963977307046398,0.920591799999547,0.713276210455696
0.922030172400463,0.888361023403827,0.946484775818928,0.41813284703065,0.827961403450297,0.952177293366481,0.954489827145405,0.698274978655972
0.918941434349298,0.900016841583941,0.879725051029524,0.797579407130152,1,0.907927487351296,0.913908290928213,0.824150616237762
